authors,cover_type,currency,link_book,link_img,price,title
Nguyễn Văn Đức,Bìa mềm,VND,https://tiki.vn/thong-tin-vo-tuyen-p1024078.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/8/-/8--1-.u4939.d20171013.t122335.383876.jpg,102990.0,Thông Tin Vô Tuyến
Nhiều Tác Giả,,VND,https://tiki.vn/so-tay-nghe-nhan-cay-canh-p22648966.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/7a/e5/5a/850e4a35c4a7103c8f9623addde20310.jpg,20400.0,Sổ Tay Nghệ Nhân Cây Cảnh
Nguyễn Đức Thiềm,Bìa mềm,VND,https://tiki.vn/kien-truc-giao-trinh-dung-cho-sinh-vien-nganh-xay-dung-co-ban-va-cao-dang-kien-truc-p59510400.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/56/ed/38/2a2ec5cd0bc4bca4387abce3e1933d46.jpg,179778.0,Kiến Trúc (Giáo Trình Dùng Cho Sinh Viên Ngành Xây Dựng Cơ Bản Và Cao Đẳng Kiến Trúc)
Bìa mềm,,VND,https://tiki.vn/tu-do-ng-ho-a-ve-ke-t-ca-u-cong-tri-nh-structural-detailing-autocad-2013-p13677582.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/88/b1/c1/bee119c0ed9f2c6a1802d9c7dc1aafc4.jpg,80000.0,Tự Động Hóa Vẽ Kết Cấu Công Trình- Structural Detailing & AutoCAD 2013
Nhiều Tác Giả,Bìa cứng,VND,https://tiki.vn/tuyen-tap-cac-thiet-ke-moi-cac-loai-cua-my-thuat-p355110.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/f/i/first-news-6530-31623-1-zoom_2.jpg,52500.0,Tuyển Tập Các Thiết Kế Mới & Các Loại Cửa Mỹ Thuật
Hs. Gia Bảo,Bìa mềm,VND,https://tiki.vn/y-tuong-nghe-thuat-thiet-ke-va-ve-cac-loai-thuc-vat-p516332.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img048.u2487.d20160622.t140954.jpg,55000.0,Ý Tưởng Nghệ Thuật Thiết Kế Và Vẽ Các Loài Thực Vật
Tăng Văn Mùi - Trần Thế San,Bìa mềm,VND,https://tiki.vn/thuc-hanh-tinh-toan-gia-cong-phay-p576060.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img080.u547.d20170221.t164000.378448.jpg,35000.0,Thực Hành Tính Toán Gia Công Phay
Lê Văn Hùng,Bìa mềm,VND,https://tiki.vn/cong-nghe-xay-dung-cong-trinh-thuy-loi-thuy-dien-p53270182.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b0/47/b1/a384fccc5635447654575cf9267f3e6a.jpg,128990.0,Công Nghệ Xây Dựng Công Trình Thủy Lợi Thủy Điện
Thanh Huyền,,VND,https://tiki.vn/ban-cua-nha-nong-ky-thuat-bon-phan-cho-rau-xanh-p24165970.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f6/a2/d4/acf60f77c32c4eed654858667ed9ed9b.jpg,22100.0,Bạn Của Nhà Nông - Kỹ Thuật Bón Phân Cho Rau Xanh
PGS.TS. Hoàng Văn Quý,Bìa mềm,VND,https://tiki.vn/bai-tap-thuy-luc-tap-1-p26700935.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/40/b0/e5/cb5d9d1fa7cd7a05cf76f44e78ab2c98.jpg,84000.0,Bài Tập Thủy Lực Tập 1
Hs. Gia Bảo,Bìa mềm,VND,https://tiki.vn/my-thuat-can-ban-va-nang-cao-ve-mau-nuoc-phong-canh-p516847.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img064.u2487.d20160623.t103752.jpg,39500.0,Mỹ Thuật Căn Bản Và Nâng Cao - Vẽ Màu Nước Phong Cảnh
Viện Khoa học Công nghệ Xây dựng,Bìa mềm,VND,https://tiki.vn/tac-dong-len-ket-cau-phan-1-1-tac-dong-chung-trong-luong-the-tich-trong-luong-ban-than-va-hoat-tai-doi-voi-cong-trinh-tieu-chuan-chau-au-en-1991-1-1-2002-ac-2009-p26707979.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/42/6d/60/8b0950c8c7152a76bbad0d20405b9daf.jpg,34000.0,"Tác Động Lên Kết Cấu - Phần 1-1: Tác Động Chung - Trọng Lượng Thể Tích, Trọng Lượng Bản Thân Và Hoạt Tải Đối Với Công Trình (Tiêu Chuẩn Châu Âu EN 1991-1-1:2002 + AC:2009) "
Trương Văn Tân,Bìa mềm,VND,https://tiki.vn/vat-lieu-va-thiet-bi-nano-tai-ban-2018-p4184751.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/19/a4/c7/504ceaea2307f03bff7ffee22b7f987c.jpg,97500.0,Vật Liệu Và Thiết Bị Nano (Tái Bản 2018)
Nhiều Tác Giả,,VND,https://tiki.vn/combo-bong-ma-tren-mang-nghe-thuat-an-minh-p11631647.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/2a/82/2c/f4cbc40091cc57f6afe136af5734aeb9.jpg,320000.0,Combo Bóng Ma Trên Mạng +  Nghệ Thuật Ẩn Mình
Trần Thế San - Nguyễn Trọng Thắng,Bìa mềm,VND,https://tiki.vn/huong-dan-thiet-ke-lap-dat-mang-dien-khu-dan-cu-p576476.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img102.u547.d20170223.t125704.34973.jpg,42000.0,Hướng Dẫn Thiết Kế Lắp Đặt Mạng Điện Khu Dân Cư
 Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/nhung-y-tuong-khoa-hoc-cong-nghe-thoi-dai-4-0-p56750941.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/4f/28/2b/b70bd167f4dbbb191cccc3c2f0229f6b.jpg,115005.0,Những Ý Tưởng Khoa Học Công Nghệ Thời Đại 4.0
Quý Lâm - Kim Phượng,Bìa mềm,VND,https://tiki.vn/sach-huong-dan-quy-trinh-ky-thuat-chuyen-nganh-phau-thuat-tao-hinh-tham-my-p6473249.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/c7/1e/7c/5cb3f263edd110bdb5b0204112eb3b42.jpg,200000.0,Sách Hướng Dẫn Quy Trình Kỹ Thuật Chuyên Ngành Phẫu Thuật Tạo Hình Thẩm Mỹ
Hs. Gia Bảo,Bìa mềm,VND,https://tiki.vn/my-thuat-can-ban-va-nang-cao-ky-hoa-nhan-vat-p517440.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img091.u2487.d20160624.t104352.jpg,21000.0,Mỹ Thuật Căn Bản Và Nâng Cao - Ký Họa Nhân Vật
Bìa mềm,,VND,https://tiki.vn/giao-trinh-tin-hoc-dai-cuong-p17526814.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d8/cf/22/dc3c6a7031a8d2ff80e563cf995b1745.jpg,45000.0,Giáo trình tin học đại cương
Bìa mềm,,VND,https://tiki.vn/nhap-mon-ve-sieu-dan-vat-lieu-tinh-chat-va-ung-dung-p17882594.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/8b/e4/c2/5171a8e1b215dd9c19c8d90936e11782.jpg,33500.0,"Nhập môn về siêu dẫn (Vật liệu, tính chất và ứng dụng)"
,,,https://tiki.vn/cac-giai-phap-thiet-ke-co-dien-trong-cong-trinh-xanh-p50339098.html?src=category-page-8322.316.879&2hi=0,,,
Thanh Huyền,,VND,https://tiki.vn/ky-thuat-nuoi-va-cham-soc-chim-bo-cau-thuong-pham-p24165310.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/a3/82/ba/f16aff2061e0eaa031458c4caa5083a3.jpg,13650.0,Kỹ Thuật Nuôi Và Chăm Sóc Chim Bồ Câu Thương Phẩm
Thanh Huyền,,VND,https://tiki.vn/ban-cua-nha-nong-phong-benh-cho-tom-ca-p24165215.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/8c/24/a1/87e4d7967612479b72ed6d7ba6364c4c.jpg,18850.0,"Bạn Của Nhà Nông - Phòng Bệnh Cho Tôm, Cá"
Hs. Gia Bảo,Bìa mềm,VND,https://tiki.vn/my-thuat-can-ban-va-nang-cao-ve-son-dau-tinh-vat-p516881.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img068.u2487.d20160623.t105601.jpg,29000.0,Mỹ Thuật Căn Bản Và Nâng Cao - Vẽ Sơn Dầu Tĩnh Vật
Bìa mềm,,VND,https://tiki.vn/hoa-cong-co-so-chuyen-khoi-p14661047.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ef/86/d2/b1828c72fc384e25e0905ea38ab34d46.jpg,124000.0,Hóa công - Cơ sở chuyển khối
PGS TS Trịnh Minh Thụ,Bìa mềm,VND,https://tiki.vn/cuong-do-chong-cat-cua-dat-trong-cac-bai-toan-dia-ky-thuat-p28638667.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/05/75/b7/1f2b6f60dee16eefb975a55581b01a20.jpg,97600.0,Cường Độ Chống Cắt Của Đất Trong Các Bài Toán Địa Kỹ Thuật
Trần Thu Hằng,Bìa mềm,VND,https://tiki.vn/phan-tich-ung-xu-dong-luc-hoc-cua-cau-day-vang-va-thiet-bi-giam-chan-p27984203.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/76/fb/85/a2caef72eda3e6d9e530f64bf708f927.jpg,72800.0,Phân Tích Ứng Xử Động Lực Học Của Cầu Dây Văng Và Thiết Bị Giảm Chấn
ThS. GVC. Lê Mạnh Hà,Bìa mềm,VND,https://tiki.vn/thuy-luc-dai-cuong-p26694001.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/7d/49/e9/dd3506425e66bab36cbab7db610cbb1f.jpg,164900.0,Thủy Lực Đại Cương 
Bìa mềm,,VND,https://tiki.vn/dieu-khien-tu-dong-cac-qua-trinh-cong-nghe-sinh-hoc-thuc-pham-p14693450.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/da/0f/b4/ced27dac51e9914af047775922c44752.jpg,64000.0,Điều khiển tự động các quá trình công nghệ sinh học - thực phẩm
Bìa mềm,,VND,https://tiki.vn/ma-kem-ly-thuyet-va-ung-dung-p14656796.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/98/90/cc/5902c46d3eae91a83bde0372727e8cf0.jpg,40000.0,Mạ kẽm lý thuyết và ứng dụng
Trần Văn Việt,Bìa mềm,VND,https://tiki.vn/cam-nang-danh-cho-ky-su-dia-ky-thuat-p28638681.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/0d/51/79/3faa57cdb948f7873971216dc1f2af07.jpg,160650.0,Cẩm Nang Dành Cho Kỹ Sư Địa Kỹ Thuật
Nguyễn Uyển,Bìa mềm,VND,https://tiki.vn/dia-chat-cong-trinh-p27177653.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d1/22/72/5d1a2aa4eabf1952bd5607b4e9185cc1.jpg,82400.0,Địa Chất Công Trình
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/nguyen-ly-may-p23044962.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/fa/64/ae/cb9ab1db8aaa77b729fb00c4a25065b1.jpg,215900.0,Nguyên Lý Máy 
Viện Khoa học Công nghệ Xây dựng,Bìa mềm,VND,https://tiki.vn/thiet-ke-ket-cau-gach-da-phan-1-2-quy-dinh-chung-thiet-ke-ket-cau-chiu-lua-tieu-chuan-chau-au-en-1996-1-2-2005-ac-2010-p26707963.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/23/9c/5a/d209ce6a2cfbf5a5e633e36fe8cc5471.jpg,44000.0,"Thiết Kế Kết Cấu Gạch, Đá - Phần 1-2: Quy Định Chung - Thiết Kế Kết Cấu Chịu Lửa (Tiêu Chuẩn Châu Âu EN 1996-1-2:2005 + AC:2010) "
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/tcvn-9362-2012-tieu-chuan-thiet-ke-nen-nha-va-cong-trinh-p28638715.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/28/ef/78/67f32c7b4adec0697cd9f694c11ae4b2.jpg,59500.0,TCVN 9362:2012 Tiêu Chuẩn Thiết Kế Nền Nhà Và Công Trình
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/so-tay-thiet-ke-duong-o-to-tap-2-p26700179.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/3c/c9/f8/eeaa06aa26a8df13d17bd4a59f5b1a19.jpg,107100.0,Sổ Tay Thiết Kế Đường Ô Tô - Tập 2
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/to-chuc-khong-gian-nhom-nha-o-chung-cu-theo-huong-kien-truc-xanh-p58130575.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/0e/e0/3d/c7b2cf770fb768011907da6cb374a309.jpg,71990.0,Tổ Chức Không Gian Nhóm Nhà Ở Chung Cư Theo Hướng Kiến Trúc Xanh
Trần Thanh Sơn,Bìa mềm,VND,https://tiki.vn/be-loc-vat-lieu-loc-noi-trong-day-chuyen-cong-nghe-xu-ly-nuoc-thien-nhien-p23134362.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/2d/6d/67/052aa5c0881509bfdc3b9e1f6af8a47f.jpg,73100.0,Bể Lọc Vật Liệu Lọc Nổi Trong Dây Chuyền Công Nghệ Xử Lý Nước Thiên Nhiên
Nguyễn Hướng Dương,Bìa mềm,VND,https://tiki.vn/huong-dan-thiet-ke-cau-dam-thep-chu-i-lien-hop-ban-be-tong-cot-thep-lien-tuc-hai-nhip-theo-tieu-chuan-thiet-ke-cau-duong-bo-tcvn-11823-2017-p54639346.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/8d/29/94/48dc96ae72415cfe437f581a3bfadea8.jpg,68000.0,Hướng Dẫn Thiết Kế Cầu Dầm Thép Chữ I Liên Hợp - Bản Bê Tông Cốt Thép Liên Tục Hai Nhịp (Theo Tiêu Chuẩn Thiết Kế Cầu Đường Bộ Tcvn 11823-2017)
Phan Cao Thọ,Bìa mềm,VND,https://tiki.vn/giao-thong-do-thi-va-thiet-ke-duong-pho-p26707945.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/34/12/2e/b428df9ab0799732ce7b9ef3fe0ade75.jpg,107950.0,Giao Thông Đô Thị Và Thiết Kế Đường Phố 
Viện Khoa học Công nghệ Xây dựng,Bìa mềm,VND,https://tiki.vn/thiet-ke-ket-cau-gach-da-phan-3-phuong-phap-tinh-don-gian-doi-voi-ket-cau-gach-da-tieu-chuan-chau-au-en-1996-3-2006-ac-2009-p26707949.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/7c/65/82/1106e8067977adc5e65091b573ca061c.jpg,24000.0,"Thiết Kế Kết Cấu Gạch, Đá - Phần 3: Phương Pháp Tính Đơn Giản Đối Với Kết Cấu Gạch, Đá (Tiêu Chuẩn Châu Âu EN 1996-3:2006 + AC:2009) "
Nguyễn Việt Anh,Bìa mềm,VND,https://tiki.vn/cac-giai-phap-thiet-ke-co-dien-trong-cong-trinh-xanh-p54783452.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d8/ad/69/a4663dda90755fe7d4111f6b4aa4f288.jpg,228000.0,Các Giải Pháp Thiết Kế Cơ - Điện Trong Công Trình Xanh
PGS.TS. Phạm Trọng Mạnh,Bìa mềm,VND,https://tiki.vn/quy-hoach-chuan-bi-ky-thuat-khu-dat-xay-dung-do-thi-ung-pho-voi-thien-tai-va-bien-doi-khi-hau-p27177884.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/69/24/aa/8058627e0283b6354b457a6b436abc42.jpg,96900.0,Quy Hoạch Chuẩn Bị Kỹ Thuật Khu Đất Xây Dựng Đô Thị (Ứng Phó Với Thiên Tai Và Biến Đổi Khí Hậu)
Viện Khoa học Công nghệ Xây dựng,Bìa mềm,VND,https://tiki.vn/thiet-ke-ket-cau-gach-da-phan-2-can-nhac-thiet-ke-lua-chon-vat-lieu-va-thi-cong-khoi-xay-p26707985.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/75/83/3f/4d3fbda48b7b23b7a4d16bd6f710bdae.jpg,22400.0,"Thiết Kế Kết Cấu Gạch, Đá - Phần 2: Cân Nhắc Thiết Kế, Lựa Chọn Vật Liệu Và Thi Công Khối Xây "
Sam Taplin - Ian McNee,Bìa mềm,VND,https://tiki.vn/mot-ngay-lam-hai-tac-p428903.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/m/o/mot-ngay-lam-hai-tac.jpg,34840.0,Một Ngày Làm Hải Tặc
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/dong-luc-hoc-cong-trinh-p26702060.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/9d/0b/f7/02ff59903cfcdaf261049133cab02e57.jpg,84000.0,Động Lực Học Công Trình
Thạc Bình Cường ,Bìa mềm,VND,https://tiki.vn/van-phong-khoa-hoc-ky-thuat-p17530247.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/e1/7c/72/07f16697ee8cb950319f9d04857003e8.jpg,102500.0,Văn phong khoa học kỹ thuật
Jürgen Weber,Bìa cứng,VND,https://tiki.vn/co-so-truyen-dong-va-dieu-khien-thuy-luc-ly-thuyet-va-bai-tap-p35236593.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/84/e9/bc/59228f9c1c03c90dfcaac9d566d55a88.jpg,226990.0,Cơ Sở Truyền Động Và Điều Khiển Thủy Lực Lý Thuyết Và Bài Tập
GS.TS. Nguyễn Cảnh Cầm,Bìa mềm,VND,https://tiki.vn/bai-tap-thuy-luc-tap-2-p26695668.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/2c/4f/87/f8f37e5496d0ec4e56deda6fbb8ae0f2.jpg,60800.0,Bài Tập Thuỷ Lực Tập 2
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/thiet-ke-duong-do-thi-p26695480.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/9a/95/14/c654975a37173ed8f7227cc2bdb393d6.jpg,67150.0,Thiết Kế Đường Đô Thị
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/nguyen-ly-hoat-dong-cua-may-dien-p23044956.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/3f/c2/fc/8b67ea8605aefcc8afd18be34e2630f8.jpg,122400.0,Nguyên Lý Hoạt Động Của Máy Điện 
Bìa mềm,,VND,https://tiki.vn/cong-nghe-che-tao-mach-vi-dien-tu-p17953407.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/30/7f/f9/52faa0968bebee9e0b44748fc7ab3282.jpg,66500.0,Công nghệ chế tạo mạch vi điện tử
Bìa mềm,,VND,https://tiki.vn/phan-ti-ch-ke-t-ca-u-sa-n-suo-n-toa-n-kho-i-p13299534.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d8/72/31/a3c09217dbc0618bc78e880bf602d150.jpg,65000.0,Phân Tích Kết Cấu Sàn Sườn Toàn Khối
KS Thái Hà,,VND,https://tiki.vn/ban-cua-nha-nong-ky-thuat-nuoi-va-cham-soc-ba-ba-p24164483.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/95/a2/34/384980c6dcf994c65fb123a2b09877f3.jpg,19500.0,Bạn Của Nhà Nông - Kỹ Thuật Nuôi Và Chăm Sóc Ba Ba
BS. Quách Tuấn Vinh,Bìa mềm,VND,https://tiki.vn/phong-va-dieu-tri-u-xo-tien-liet-tuyen-p557628.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/p/h/phong-va-dieu-tri-u-xo-tien-liet-tuyen.u547.d20161109.t145318.474521.jpg,31111.0,Phòng Và Điều Trị U Xơ Tiền Liệt Tuyến
Nguyễn Lân,Bìa mềm,VND,https://tiki.vn/huong-dan-thuc-hanh-thi-nghiem-cong-trinh-cau-p54671647.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/38/89/70/215c9c8bcb244578cb8450b30ebd9c68.jpg,54400.0,Hướng Dẫn Thực Hành Thí Nghiệm Công Trình Cầu
Bìa mềm,,VND,https://tiki.vn/ky-thuat-xu-ly-chat-thai-ran-sinh-hoat-sach-chuyen-khao-p58605935.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/09/7e/db/536a59c30e367ff48d4d0782c1a6c568.jpg,62990.0,Kỹ Thuật Xử Lý Chất Thải Rắn Sinh Hoạt (Sách chuyên khảo)
Thanh Huyền,,VND,https://tiki.vn/ky-thuat-trong-va-cham-soc-cam-sanh-p24165584.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/5e/13/f2/adc85c91667a460c43f292812f7d1d40.jpg,20150.0,Kỹ Thuật Trồng Và Chăm Sóc Cam Sành
TS. Ngô Tấn Được,Bìa mềm,VND,https://tiki.vn/thi-nghiem-co-hoc-dat-p27177799.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/e5/94/22/48f0c075daf24e95c99a3d60130b56f3.jpg,22000.0,Thí Nghiệm Cơ Học Đất
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/tuyen-tap-cac-thiet-ke-trang-tri-bang-sat-thep-nhom-inox-1-p355109.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/f/i/first-news-1568-51623-1-zoom_1.jpg,35000.0,Tuyển Tập Các Thiết Kế & Trang Trí Bằng Sắt Thép Nhôm Inox 1
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/sai-so-binh-sai-trong-trac-dia-p28638685.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/aa/6d/51/61781585e07f02a6fd336a3a12d946cb.jpg,116800.0,Sai Số & Bình Sai Trong Trắc Địa
Phạm Quang Huy - Trịnh Vũ Khuyên,Bìa mềm,VND,https://tiki.vn/ve-lap-rap-tao-chuyen-dong-va-gia-cong-khuon-voi-creo-p508752.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img646.u2469.d20160604.t091224.jpg,57960.0,"Vẽ, Lắp Ráp Tạo Chuyển Động Và Gia Công Khuôn Với Creo"
Bìa mềm,,VND,https://tiki.vn/mang-no-ron-va-ung-dung-trong-xu-ly-tin-hieu-p24038900.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/90/2e/0c/7373fd3a7a3b8f42361b834404474348.jpg,82990.0,Mạng nơ-rôn và ứng dụng trong xử lý tín hiệu 
,,,https://tiki.vn/kenh-vo-tuyen-radio-channels-p921823.html?src=category-page-8322.316.879&2hi=0,,,
Viện Khoa học Công nghệ Xây dựng,Bìa mềm,VND,https://tiki.vn/tac-dong-len-ket-cau-phan-4-silo-va-be-chua-p26708001.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/27/5d/f3/0c3bdc9055ab0e138c92cb786c85a00e.jpg,62050.0,Tác Động Lên Kết Cấu - Phần 4: Silô Và Bể Chứa
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/dong-nhat-vat-lieu-nhieu-thanh-phan-ung-xu-tuyen-tinh-p23044960.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b8/d7/7c/0a246ac9bc256c789def5bc12625b51c.jpg,86400.0,Đồng Nhất Vật Liệu Nhiều Thành Phần - Ứng Xử Tuyến Tính 
Bìa mềm,,VND,https://tiki.vn/cong-nghe-che-bien-kh-p14682096.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/12/d4/17/92c57c968c2d9e4e5f8fd99ba7f99815.jpg,77000.0,Công nghệ chế biến kh
Phạm Văn Thoan,Bìa mềm,VND,https://tiki.vn/on-tap-thuy-van-thuy-luc-cong-trinh-giao-thong-p53484942.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/51/37/c8/4e9391ab38381ce4dafb99e5b54e3eb9.jpg,197990.0,Ôn Tập Thủy Văn - Thủy Lực Công Trình Giao Thông
Hs. Gia Bảo,Bìa mềm,VND,https://tiki.vn/my-thuat-can-ban-va-nang-cao-cac-bai-ve-tinh-vat-tap-2-p516575.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img060.u2487.d20160622.t165342.jpg,18500.0,Mỹ Thuật Căn Bản Và Nâng Cao - Các Bài Vẽ Tĩnh Vật (Tập 2)
